Date,Average_Return_High,Count_High,MCap_Total_High,MCap_Average_High,Avg_ESG_Score_High,Average_Return_Low,Count_Low,MCap_Total_Low,MCap_Average_Low,Avg_ESG_Score_Low,ESG_Factor,ESG_Factor_Residual
2011-05-31,-0.006770618173190876,163,7221.570321915574,44.304112404390025,71.36287260445941,-0.005637619940615798,163,1281.989714911919,7.9135167587155495,20.584096352559957,0.0011329982325750778,0.0030991080754170395
2011-06-30,-0.01923051750006663,163,7085.532372335466,43.4695237566593,71.33985220859917,-0.017892908343984486,163,1280.1722631564471,7.9022979207188095,20.725065998489505,0.0013376091560821438,-0.00013346242339371765
2011-07-31,-0.04162760808492189,163,6927.693729919365,42.501188527112674,71.42205006787938,-0.029493574995128564,163,1258.9051700653683,7.771019568304743,20.81575125920256,0.012134033089793328,0.017343819876454267
2011-08-31,-0.058972635650714755,163,6527.993416716795,40.0490393663607,71.46240949991129,-0.05878542761621475,163,1206.7818492706297,7.495539436463538,20.921751297588223,0.00018720803450000822,0.0179831816210001
2011-09-30,-0.07478616992437488,163,5886.626090636983,36.114270494705416,71.66357337022288,-0.11659709294972072,163,1133.0584744458106,7.037630276060935,20.9960719512237,-0.041810923025345836,-0.02032742738667687
2011-10-31,0.11891021500018104,163,6450.42960983543,39.573187790401406,71.73753246467278,0.128959456112345,163,1266.2224065482571,7.864735444399113,21.06815732842881,0.010049241112163959,-0.010894761005596696
2011-11-30,-0.007102692441370941,163,6409.600115955293,39.32270009788523,71.68486467868085,-0.004796193559537149,163,1267.1106477892413,7.8702524707406285,21.072467343395957,0.0023064988818337923,0.0059829602816964655
2011-12-31,0.005971307484963868,166,6723.828319417963,40.50498987601183,72.00133691480009,0.00605236245428476,166,1045.8734015874813,6.377276838948057,20.19813852208305,8.105496932089232e-05,0.007043042416635241
2012-01-31,0.056125902824296185,166,6928.466330436775,41.73774897853479,72.18017569858925,0.08180788358875409,166,1103.805186151798,6.730519427754865,20.1997581884079,0.0256819807644579,0.015009056808350359
2012-02-29,0.0350978347131681,166,7121.40741470164,42.90004466687735,72.23191401246618,0.05069675696604899,166,1154.0159336236911,7.036682522095678,20.2375464899406,0.015598922252880891,0.022113253294478462
2012-03-31,0.03078003571110343,166,7339.009834328334,44.210902616435746,72.12190584698436,0.018970372242500845,166,1182.6260023723917,7.2111341608072665,20.19533629003066,-0.011809663468602585,-0.009887035940083878
2012-04-30,-0.012065775366289121,166,7198.650387748393,43.36536378161682,72.16386426275406,-0.0033546149145655376,166,1193.3909427725073,7.276774041295776,20.196093797627547,0.008711160451723585,0.011294171720479853
2012-05-31,-0.06161286695662318,166,6769.615944708793,40.78081894402887,72.11259703656818,-0.05884843411102974,166,1133.6316949028374,6.912388383553886,20.215291103343173,0.0027644328455934397,0.006624574943645543
